Unnamed: 0,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Playing Time_MP
15,Domingos André Ribeiro Almeida,pt POR,"FW,MF",23.0,,12,965.0,10.7,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.6,0.6,1.2,1.8,24.0,50.0,33.0,0.19,0.09,0.28,0.19,0.28,0.05,0.11,0.17,0.05,0.17,Matches,merged_,18.0
16,Roman Yaremchuk,ua UKR,FW,27.0,,11,928.0,10.3,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.6,4.6,0.1,4.8,12.0,20.0,46.0,0.29,0.0,0.29,0.29,0.29,0.45,0.01,0.46,0.45,0.46,Matches,merged_,25.0
17,Yarek Gasiorowski,es ESP,DF,18.0,,7,735.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,14.0
18,Selim Amallah,ma MAR,"FW,MF",26.0,,7,604.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,0.3,0.8,7.0,21.0,36.0,0.0,0.15,0.15,0.0,0.15,0.06,0.05,0.11,0.06,0.11,Matches,merged_,20.0
19,Jesus Vazquez,es ESP,"DF,MF",20.0,,6,716.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.1,1.3,13.0,15.0,29.0,0.13,0.0,0.13,0.13,0.13,0.15,0.02,0.16,0.15,0.16,Matches,merged_,20.0
20,Peter Federico,do DOM,"MF,FW",21.0,,5,649.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7,1.7,1.0,2.7,19.0,16.0,48.0,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.38,0.24,0.38,Matches,merged_,15.0
21,Alberto Marí,es ESP,FW,22.0,,2,276.0,3.1,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.8,1.2,0.9,2.0,2.0,6.0,13.0,0.33,0.33,0.65,0.0,0.33,0.6,0.28,0.88,0.39,0.67,Matches,merged_,16.0
22,Pablo Gozalbez,es ESP,"MF,FW",22.0,,1,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,merged_,5.0
23,Jaume Doménech,es ESP,GK,32.0,,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,2.0
24,Hugo González,es ESP,"MF,FW",20.0,,0,87.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,2.0,7.0,0.0,1.03,1.03,0.0,1.03,0.02,0.53,0.55,0.02,0.55,Matches,merged_,9.0
25,Cristian,es ESP,GK,25.0,,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
26,Mario Dominguez,es ESP,FW,19.0,,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.59,0.59,Matches,merged_,3.0
27,Ruben Lendinez,es ESP,DF,20.0,,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
28,César Tárrega,es ESP,DF,21.0,,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
29,Vicent Abril Sanz,es ESP,GK,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
30,Marco Camús,es ESP,MF,21.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
31,David Otorbi,es ESP,FW,15.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
32,Martín Tejón,es ESP,MF,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
33,Squad Total,,,23.8,,418,3420.0,38.0,39.0,24.0,63.0,31.0,8.0,9.0,64.0,5.0,43.1,36.2,27.0,63.2,522.0,1162.0,1151.0,1.03,0.63,1.66,0.82,1.45,1.13,0.71,1.85,0.95,1.66,,merged_,38.0
34,Opponent Total,,,27.1,,418,3420.0,38.0,43.0,31.0,74.0,40.0,3.0,6.0,102.0,5.0,47.6,42.9,32.8,75.7,621.0,1587.0,1575.0,1.13,0.82,1.95,1.05,1.87,1.25,0.86,2.12,1.13,1.99,,merged_,38.0
0,Filip Jørgensen,dk DEN,GK,21.0,,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,36.0
1,Alex Baena,es ESP,"MF,FW",22.0,,33,2579.0,28.7,2.0,14.0,16.0,2.0,0.0,1.0,11.0,1.0,7.9,7.1,9.2,16.3,84.0,165.0,181.0,0.07,0.49,0.56,0.07,0.56,0.27,0.32,0.6,0.25,0.57,Matches,merged_,34.0
2,Alexander Sørloth,no NOR,FW,27.0,,30,2489.0,27.7,23.0,6.0,29.0,23.0,0.0,0.0,3.0,0.0,12.3,12.3,4.4,16.7,48.0,40.0,159.0,0.83,0.22,1.05,0.83,1.05,0.44,0.16,0.6,0.44,0.6,Matches,merged_,34.0
3,Daniel Parejo,es ESP,MF,34.0,,29,2580.0,28.7,3.0,5.0,8.0,0.0,3.0,3.0,4.0,0.0,2.9,0.6,3.0,3.6,11.0,210.0,28.0,0.1,0.17,0.28,0.0,0.17,0.1,0.1,0.21,0.02,0.12,Matches,merged_,33.0
4,Gerard Moreno,es ESP,FW,31.0,,28,2215.0,24.6,10.0,6.0,16.0,8.0,2.0,3.0,0.0,0.0,9.7,7.3,5.3,12.6,48.0,155.0,199.0,0.41,0.24,0.65,0.33,0.57,0.39,0.22,0.61,0.3,0.51,Matches,merged_,30.0
5,Raúl Albiol,es ESP,DF,37.0,,24,2031.0,22.6,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.8,1.3,8.0,62.0,0.0,0.0,0.04,0.04,0.0,0.04,0.02,0.04,0.06,0.02,0.06,Matches,merged_,26.0
6,Jorge Cuenca,es ESP,DF,23.0,,21,1963.0,21.8,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,1.2,1.2,0.2,1.5,11.0,78.0,30.0,0.14,0.05,0.18,0.14,0.18,0.06,0.01,0.07,0.06,0.07,Matches,merged_,29.0
7,Santi Comesaña,es ESP,MF,26.0,,20,1653.0,18.4,2.0,0.0,2.0,2.0,0.0,0.0,8.0,2.0,1.9,1.9,2.0,3.8,23.0,92.0,48.0,0.11,0.0,0.11,0.11,0.11,0.1,0.11,0.21,0.1,0.21,Matches,merged_,27.0
8,Ilias Akhomach,ma MAR,"MF,FW",19.0,,17,1511.0,16.8,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,3.2,3.2,2.6,5.7,68.0,45.0,160.0,0.12,0.12,0.24,0.12,0.24,0.19,0.15,0.34,0.19,0.34,Matches,merged_,31.0
9,Alberto Moreno,es ESP,DF,31.0,,17,1484.0,16.5,2.0,2.0,4.0,2.0,0.0,0.0,5.0,2.0,0.7,0.7,1.6,2.4,26.0,55.0,79.0,0.12,0.12,0.24,0.12,0.24,0.04,0.1,0.14,0.04,0.14,Matches,merged_,27.0
10,Kiko Femenía,es ESP,DF,32.0,,16,1583.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.6,0.6,46.0,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,merged_,23.0
11,Étienne Capoue,fr FRA,MF,35.0,,15,1455.0,16.2,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.6,1.6,24.0,80.0,38.0,0.06,0.06,0.12,0.06,0.12,0.06,0.04,0.1,0.06,0.1,Matches,merged_,32.0
12,Yerson Mosquera,co COL,DF,22.0,,14,1229.0,13.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.6,1.6,0.3,1.9,8.0,36.0,12.0,0.15,0.07,0.22,0.15,0.22,0.11,0.02,0.14,0.11,0.14,Matches,merged_,16.0
13,Alfonso Pedraza,es ESP,DF,27.0,,14,1116.0,12.4,1.0,3.0,4.0,1.0,0.0,0.0,4.0,1.0,0.6,0.6,3.6,4.2,56.0,31.0,97.0,0.08,0.24,0.32,0.08,0.32,0.05,0.29,0.34,0.05,0.34,Matches,merged_,19.0
14,Aïssa Mandi,dz ALG,DF,31.0,,12,1113.0,12.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.7,1.3,6.0,55.0,4.0,0.08,0.0,0.08,0.08,0.08,0.05,0.05,0.1,0.05,0.1,Matches,merged_,16.0
15,Juan Foyth,ar ARG,DF,25.0,,12,1062.0,11.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.9,1.3,19.0,51.0,28.0,0.08,0.08,0.17,0.08,0.17,0.03,0.08,0.11,0.03,0.11,Matches,merged_,12.0
16,Francis Coquelin,fr FRA,MF,32.0,,10,910.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.1,0.2,5.0,47.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,merged_,17.0
17,Adrià Altimira,es ESP,"DF,MF",22.0,,10,775.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,10.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,Matches,merged_,11.0
18,Gonçalo Guedes,pt POR,"FW,MF",26.0,,9,951.0,10.6,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.3,2.3,1.5,3.8,38.0,50.0,88.0,0.28,0.19,0.47,0.28,0.47,0.22,0.14,0.36,0.22,0.36,Matches,merged_,17.0
19,Eric Bailly,ci CIV,DF,29.0,,9,839.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.2,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,merged_,10.0
20,José Luis Morales,es ESP,"FW,MF",36.0,,8,1048.0,11.6,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,5.6,5.6,0.6,6.1,29.0,17.0,79.0,0.6,0.0,0.6,0.6,0.6,0.48,0.05,0.52,0.48,0.52,Matches,merged_,29.0
21,Yeremi Pino,es ESP,"MF,FW",20.0,,7,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.4,1.4,0.2,1.7,11.0,10.0,49.0,0.0,0.0,0.0,0.0,0.0,0.27,0.05,0.31,0.27,0.31,Matches,merged_,7.0
22,Ramón Terrats,es ESP,"MF,DF",22.0,,6,785.0,8.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.6,1.9,19.0,38.0,54.0,0.0,0.23,0.23,0.0,0.23,0.04,0.18,0.22,0.04,0.22,Matches,merged_,19.0
23,Bertrand Traoré,bf BFA,MF,27.0,,6,568.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,0.4,1.3,29.0,30.0,63.0,0.16,0.0,0.16,0.16,0.16,0.15,0.06,0.21,0.15,0.21,Matches,merged_,11.0
24,Matteo Gabbia,it ITA,DF,23.0,,6,477.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,merged_,7.0
25,Manu Trigueros,es ESP,MF,31.0,,2,309.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,7.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.13,0.07,0.2,0.13,0.2,Matches,merged_,14.0
26,Ben Brereton,cl CHI,"FW,MF",24.0,,2,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,6.0,14.0,35.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,Matches,merged_,14.0
27,Carlos Romero,es ESP,DF,21.0,,2,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,6.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,merged_,7.0
28,Pepe Reina,es ESP,GK,40.0,,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,2.0
29,Denis Suárez,es ESP,"MF,FW",29.0,,1,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.18,0.24,0.06,0.24,Matches,merged_,4.0
30,Stefan Lekovic,rs SRB,DF,19.0,,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
31,Pascu,es ESP,FW,20.0,,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
32,Iker Álvarez,ad AND,GK,22.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
33,Daniel Budesca,es ESP,DF,17.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
34,Abraham Rando,es ESP,DF,22.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
35,Squad Total,,,27.9,,418,3420.0,38.0,64.0,47.0,111.0,59.0,5.0,7.0,110.0,8.0,55.6,50.1,40.5,90.6,654.0,1558.0,1548.0,1.68,1.24,2.92,1.55,2.79,1.46,1.07,2.53,1.32,2.38,,merged_,38.0
36,Opponent Total,,,27.1,,418,3420.0,38.0,64.0,48.0,112.0,58.0,6.0,6.0,91.0,2.0,58.7,54.0,40.6,94.6,734.0,1655.0,1644.0,1.68,1.26,2.95,1.53,2.79,1.54,1.07,2.61,1.42,2.49,,merged_,38.0
0,Sergio Herrera,es ESP,GK,30.0,,32,2869.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,32.0
1,Jesús Areso,es ESP,DF,24.0,,29,2660.0,29.6,1.0,6.0,7.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,3.6,3.8,78.0,106.0,180.0,0.03,0.2,0.24,0.03,0.24,0.01,0.12,0.13,0.01,0.13,Matches,Osasuna,37.0
2,Ante Budimir,hr CRO,FW,32.0,,29,2435.0,27.1,17.0,2.0,19.0,14.0,3.0,4.0,4.0,0.0,14.2,11.1,1.8,12.9,21.0,42.0,99.0,0.63,0.07,0.7,0.52,0.59,0.53,0.07,0.59,0.41,0.48,Matches,Osasuna,33.0
3,Catena,es ESP,DF,28.0,,28,2534.0,28.2,1.0,3.0,4.0,1.0,0.0,0.0,8.0,1.0,1.3,1.3,1.0,2.4,5.0,77.0,1.0,0.04,0.11,0.14,0.04,0.14,0.05,0.04,0.08,0.05,0.08,Matches,Osasuna,30.0
4,David García,es ESP,DF,29.0,,27,2334.0,25.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.3,2.2,21.0,133.0,4.0,0.0,0.04,0.04,0.0,0.04,0.04,0.05,0.09,0.04,0.09,Matches,Osasuna,27.0
5,Aimar Oroz,es ESP,MF,21.0,,26,2339.0,26.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,3.5,2.8,1.6,4.4,52.0,103.0,126.0,0.08,0.04,0.12,0.04,0.08,0.14,0.06,0.2,0.11,0.17,Matches,Osasuna,33.0
6,Rubén Peña,es ESP,"DF,FW",32.0,,26,2088.0,23.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,2.6,3.5,62.0,78.0,147.0,0.0,0.09,0.09,0.0,0.09,0.04,0.11,0.15,0.04,0.15,Matches,Osasuna,29.0
7,Moi Gómez,es ESP,"MF,FW",29.0,,23,2006.0,22.3,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.7,1.7,0.9,2.6,36.0,127.0,69.0,0.13,0.0,0.13,0.13,0.13,0.08,0.04,0.12,0.08,0.12,Matches,Osasuna,28.0
8,Johan Mojica,co COL,DF,30.0,,22,2041.0,22.7,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.6,3.6,57.0,82.0,117.0,0.0,0.13,0.13,0.0,0.13,0.04,0.11,0.16,0.04,0.16,Matches,Osasuna,30.0
9,Jon Moncayola,es ESP,MF,25.0,,21,1800.0,20.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,0.6,0.6,2.3,2.9,14.0,99.0,46.0,0.05,0.15,0.2,0.05,0.2,0.03,0.11,0.14,0.03,0.14,Matches,Osasuna,33.0
10,Lucas Torró,es ESP,MF,29.0,,21,1788.0,19.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.5,1.5,0.6,2.0,3.0,60.0,15.0,0.05,0.0,0.05,0.05,0.05,0.07,0.03,0.1,0.07,0.1,Matches,Osasuna,28.0
11,Iker Muñoz,es ESP,MF,20.0,,20,1854.0,20.6,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,1.1,1.1,0.2,1.2,17.0,80.0,23.0,0.19,0.0,0.19,0.19,0.19,0.05,0.01,0.06,0.05,0.06,Matches,Osasuna,28.0
12,Rubén García,es ESP,"FW,MF",30.0,,19,1547.0,17.2,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.3,2.3,3.3,5.6,16.0,59.0,117.0,0.17,0.12,0.29,0.17,0.29,0.13,0.19,0.33,0.13,0.33,Matches,Osasuna,30.0
13,Juan Cruz Armada,es ESP,DF,31.0,,18,1667.0,18.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4,0.4,16.0,77.0,29.0,0.0,0.05,0.05,0.0,0.05,0.0,0.02,0.02,0.0,0.02,Matches,Osasuna,26.0
14,Jorge Herrando,es ESP,DF,22.0,,18,1644.0,18.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.2,0.6,3.0,35.0,1.0,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03,Matches,Osasuna,19.0
15,Raúl,es ESP,FW,22.0,,13,1355.0,15.1,6.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,4.9,4.9,0.6,5.5,16.0,22.0,68.0,0.4,0.07,0.46,0.4,0.46,0.32,0.04,0.37,0.32,0.37,Matches,Osasuna,35.0
16,Pablo Ibáñez,es ESP,MF,24.0,,12,1152.0,12.8,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,2.3,2.3,1.2,3.5,26.0,67.0,54.0,0.08,0.16,0.23,0.08,0.23,0.18,0.09,0.27,0.18,0.27,Matches,Osasuna,33.0
17,Ezequiel Ávila,ar ARG,"FW,MF",29.0,,10,864.0,9.6,1.0,3.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.3,4.3,14.0,39.0,75.0,0.1,0.31,0.42,0.1,0.42,0.21,0.24,0.45,0.21,0.45,Matches,Osasuna,17.0
18,José Arnaiz,es ESP,"FW,MF",28.0,,9,929.0,10.3,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.7,1.7,1.8,3.5,23.0,11.0,85.0,0.19,0.1,0.29,0.19,0.29,0.17,0.17,0.34,0.17,0.34,Matches,Osasuna,26.0
19,Unai García,es ESP,DF,31.0,,6,560.0,6.2,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.1,0.1,0.0,0.1,2.0,12.0,1.0,0.16,0.0,0.16,0.16,0.16,0.02,0.0,0.02,0.02,0.02,Matches,Osasuna,9.0
20,Aitor Fernández,es ESP,GK,32.0,,6,551.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,7.0
21,Kike Barja,es ESP,"FW,MF",26.0,,3,303.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.5,0.7,17.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.2,0.07,0.2,Matches,Osasuna,16.0
22,Nacho Vidal,es ESP,"DF,FW",28.0,,0,96.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,1.0,4.0,0.94,0.0,0.94,0.94,0.94,0.28,0.01,0.29,0.28,0.29,Matches,Osasuna,7.0
23,Darko Brašanac,rs SRB,MF,31.0,,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,Osasuna,2.0
24,Iñigo Arguibide,es ESP,DF,18.0,,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,1.0
25,Jorge Moreno,es ESP,DF,22.0,,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,1.0
26,Xabier Huarte Armendáriz,es ESP,MF,22.0,,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,1.0
27,Asier Osambela,es ESP,MF,19.0,,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,1.0
28,Max Svensson,es ESP,FW,,,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,1.0
29,Javi Martínez,es ESP,MF,23.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,0.0
30,Dimitrios Stamatakis,gr GRE,GK,20.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,0.0
31,Pablo Valencia,es ESP,GK,22.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,0.0
32,Squad Total,,,27.7,,418,3420.0,38.0,45.0,32.0,77.0,41.0,4.0,5.0,78.0,5.0,40.5,36.6,28.5,65.1,501.0,1322.0,1306.0,1.18,0.84,2.03,1.08,1.92,1.07,0.75,1.82,0.96,1.71,,Osasuna,38.0
33,Opponent Total,,,27.0,,418,3420.0,38.0,56.0,44.0,100.0,55.0,1.0,2.0,92.0,6.0,49.9,48.5,38.3,86.8,646.0,1427.0,1414.0,1.47,1.16,2.63,1.45,2.61,1.31,1.01,2.32,1.28,2.28,,Osasuna,38.0
0,Germán Pezzella,ar ARG,DF,32.0,32.0,32,2767.0,30.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,0.3,2.3,5.0,64.0,1.0,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,Matches,RB,
1,Ayoze Pérez,es ESP,FW,30.0,31.0,29,2294.0,25.5,9.0,1.0,10.0,9.0,0.0,0.0,4.0,0.0,7.4,7.4,3.9,11.3,90.0,80.0,175.0,0.35,0.04,0.39,0.35,0.39,0.29,0.15,0.44,0.29,0.44,Matches,RB,
2,Rui Silva,pt POR,GK,29.0,28.0,28,2475.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB,
3,Isco,es ESP,MF,31.0,29.0,28,2326.0,25.8,8.0,5.0,13.0,6.0,2.0,2.0,10.0,0.0,8.3,6.7,6.4,13.1,100.0,216.0,145.0,0.31,0.19,0.5,0.23,0.43,0.32,0.25,0.57,0.26,0.51,Matches,RB,
4,Willian José,br BRA,FW,31.0,33.0,25,1971.0,21.9,10.0,5.0,15.0,10.0,0.0,0.0,0.0,1.0,5.7,5.7,2.5,8.2,8.0,32.0,90.0,0.46,0.23,0.68,0.46,0.68,0.26,0.12,0.37,0.26,0.37,Matches,RB,
5,Chadi Riad,ma MAR,DF,20.0,26.0,24,2164.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.2,0.9,4.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,RB,
