Unnamed: 0,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Playing Time_MP
0,Daniel Parejo,es ESP,MF,33.0,,37,3285.0,36.5,3.0,4.0,7.0,1.0,2.0,4.0,6.0,0.0,4.7,1.3,4.1,5.4,26.0,250.0,32.0,0.08,0.11,0.19,0.03,0.14,0.13,0.11,0.24,0.04,0.15,Matches,merged_,37.0
1,Pau Torres,es ESP,DF,25.0,,34,3054.0,33.9,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.4,2.4,1.0,3.5,76.0,197.0,12.0,0.03,0.0,0.03,0.03,0.03,0.07,0.03,0.1,0.07,0.1,Matches,merged_,34.0
2,Yeremi Pino,es ESP,"FW,MF",19.0,,31,2447.0,27.2,4.0,6.0,10.0,4.0,0.0,0.0,8.0,0.0,8.0,8.0,5.7,13.7,65.0,62.0,256.0,0.15,0.22,0.37,0.15,0.37,0.29,0.21,0.5,0.29,0.5,Matches,merged_,36.0
3,Samuel Chukwueze,ng NGA,"FW,MF",23.0,,27,2339.0,26.0,6.0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,6.5,6.5,4.3,10.8,133.0,85.0,261.0,0.23,0.19,0.42,0.23,0.42,0.25,0.16,0.41,0.25,0.41,Matches,merged_,37.0
4,Raúl Albiol,es ESP,DF,36.0,,24,2119.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.0,0.1,12.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,merged_,25.0
5,Pepe Reina,es ESP,GK,39.0,,22,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,merged_,22.0
6,Juan Foyth,ar ARG,DF,24.0,,22,1958.0,21.8,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.1,1.1,1.6,2.7,47.0,100.0,18.0,0.05,0.0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,Matches,merged_,24.0
7,Étienne Capoue,fr FRA,MF,34.0,,22,1955.0,21.7,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,2.6,2.6,1.2,3.8,45.0,98.0,72.0,0.14,0.0,0.14,0.14,0.14,0.12,0.06,0.18,0.12,0.18,Matches,merged_,28.0
8,Alfonso Pedraza,es ESP,DF,26.0,,20,1633.0,18.1,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.2,1.2,2.0,3.2,68.0,31.0,145.0,0.0,0.17,0.17,0.0,0.17,0.07,0.11,0.18,0.07,0.18,Matches,merged_,26.0
9,Alex Baena,es ESP,"MF,FW",21.0,,19,1947.0,21.6,6.0,2.0,8.0,6.0,0.0,0.0,13.0,1.0,3.9,3.9,5.2,9.1,50.0,124.0,110.0,0.28,0.09,0.37,0.28,0.37,0.18,0.24,0.42,0.18,0.42,Matches,merged_,35.0
10,Nicolas Jackson,sn SEN,FW,21.0,,16,1598.0,17.8,12.0,4.0,16.0,12.0,0.0,0.0,6.0,1.0,7.8,7.8,3.1,11.0,49.0,40.0,117.0,0.68,0.23,0.9,0.68,0.9,0.44,0.18,0.62,0.44,0.62,Matches,merged_,26.0
11,Aïssa Mandi,dz ALG,DF,30.0,,16,1461.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,7.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,merged_,21.0
12,Alberto Moreno,es ESP,DF,30.0,,14,1296.0,14.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.9,0.9,1.4,2.3,41.0,47.0,97.0,0.0,0.07,0.07,0.0,0.07,0.07,0.1,0.16,0.07,0.16,Matches,merged_,24.0
13,Gerónimo Rulli,ar ARG,GK,30.0,,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,14.0
14,Gerard Moreno,es ESP,FW,30.0,,14,1230.0,13.7,7.0,3.0,10.0,6.0,1.0,2.0,4.0,0.0,9.0,7.5,2.7,10.1,21.0,68.0,108.0,0.51,0.22,0.73,0.44,0.66,0.66,0.19,0.86,0.55,0.74,Matches,merged_,21.0
15,Giovani Lo Celso,ar ARG,"MF,FW",26.0,,14,1126.0,12.5,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,2.4,2.4,3.3,5.6,35.0,97.0,70.0,0.16,0.24,0.4,0.16,0.4,0.19,0.26,0.45,0.19,0.45,Matches,merged_,22.0
16,Kiko Femenía,es ESP,DF,31.0,,13,1133.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.7,36.0,66.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.06,Matches,merged_,20.0
17,José Luis Morales,es ESP,"FW,MF",35.0,,11,1211.0,13.5,7.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,6.5,6.5,1.6,8.2,40.0,15.0,92.0,0.52,0.0,0.52,0.52,0.52,0.49,0.12,0.61,0.49,0.61,Matches,merged_,29.0
18,Ramón Terrats,es ESP,MF,21.0,,11,816.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.5,2.4,21.0,45.0,32.0,0.11,0.11,0.22,0.11,0.22,0.1,0.16,0.26,0.1,0.26,Matches,merged_,16.0
19,Francis Coquelin,fr FRA,MF,31.0,,9,748.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.9,11.0,29.0,27.0,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.23,0.12,0.23,Matches,merged_,16.0
20,Manu Trigueros,es ESP,MF,30.0,,8,828.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.4,0.4,1.1,1.5,12.0,76.0,22.0,0.0,0.11,0.11,0.0,0.11,0.04,0.12,0.16,0.04,0.16,Matches,merged_,23.0
21,Arnaut Danjuma,nl NED,FW,25.0,,6,479.0,5.3,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.7,1.9,0.4,2.3,12.0,2.0,35.0,0.38,0.0,0.38,0.19,0.19,0.5,0.07,0.58,0.36,0.43,Matches,merged_,10.0
22,Johan Mojica,co COL,DF,29.0,,5,642.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,0.9,27.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.13,0.01,0.13,Matches,merged_,17.0
23,Jorge Cuenca,es ESP,DF,22.0,,5,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,7.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches,merged_,10.0
24,Filip Jørgensen,dk DEN,GK,20.0,,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,2.0
25,Manu Morlanes,es ESP,MF,23.0,,2,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,4.0
26,Haissem Hassan,fr FRA,"FW,MF",20.0,,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,merged_,2.0
27,Mamadou Fall,sn SEN,DF,19.0,,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
28,Fernando Niño,es ESP,"MF,FW",21.0,,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,merged_,3.0
29,Pascu,es ESP,"DF,FW",19.0,,0,10.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,2.0,9.0,0.0,9.0,9.0,9.0,1.27,0.0,1.27,1.27,1.27,Matches,merged_,2.0
30,Diego Collado,es ESP,FW,21.0,,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,2.0
31,Alberto Del Moral,es ESP,MF,22.0,,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
32,Iker Álvarez,ad AND,GK,21.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
33,Carlo,es ESP,MF,21.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
34,Sergio Carreira,es ESP,"DF,MF",21.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
35,Pervis Estupiñán,ec ECU,"DF,MF",24.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
36,Carlos Romero,es ESP,DF,20.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
37,Squad Total,,,28.4,,418,3420.0,38.0,57.0,33.0,90.0,53.0,4.0,7.0,91.0,4.0,61.6,56.1,43.2,99.3,846.0,1622.0,1617.0,1.5,0.87,2.37,1.39,2.26,1.62,1.14,2.76,1.48,2.61,,merged_,38.0
38,Opponent Total,,,27.2,,418,3420.0,38.0,39.0,29.0,68.0,35.0,4.0,4.0,105.0,5.0,49.9,46.7,35.7,82.4,640.0,1242.0,1226.0,1.03,0.76,1.79,0.92,1.68,1.31,0.94,2.25,1.23,2.17,,merged_,38.0
0,David García,es ESP,DF,28.0,32.0,31,2680.0,29.8,2.0,0.0,2.0,2.0,0.0,0.0,8.0,1.0,0.7,0.7,0.4,1.1,16.0,105.0,4.0,0.07,0.0,0.07,0.07,0.07,0.02,0.01,0.04,0.02,0.04,Matches,Osasuna,
1,Lucas Torró,es ESP,MF,28.0,33.0,31,2477.0,27.5,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.4,1.4,0.3,1.6,12.0,98.0,17.0,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.06,0.05,0.06,Matches,Osasuna,
2,Moi Gómez,es ESP,"MF,FW",28.0,33.0,28,2453.0,27.3,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,1.8,1.8,4.5,6.2,37.0,184.0,67.0,0.11,0.07,0.18,0.11,0.18,0.06,0.16,0.23,0.06,0.23,Matches,Osasuna,
3,Jon Moncayola,es ESP,"MF,DF",24.0,37.0,25,2448.0,27.2,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,2.0,2.0,1.8,3.8,34.0,175.0,50.0,0.04,0.11,0.15,0.04,0.15,0.07,0.07,0.14,0.07,0.14,Matches,Osasuna,
4,Aimar Oroz,es ESP,"MF,FW",20.0,31.0,23,2013.0,22.4,3.0,6.0,9.0,2.0,1.0,1.0,6.0,0.0,3.6,2.8,2.8,5.5,35.0,86.0,144.0,0.13,0.27,0.4,0.09,0.36,0.16,0.12,0.28,0.12,0.25,Matches,Osasuna,
5,Ezequiel Ávila,ar ARG,"FW,MF",28.0,29.0,23,1709.0,19.0,8.0,2.0,10.0,6.0,2.0,3.0,7.0,1.0,7.0,4.7,1.8,6.5,23.0,39.0,96.0,0.42,0.11,0.53,0.32,0.42,0.37,0.1,0.47,0.25,0.34,Matches,Osasuna,
6,Manu Sánchez,es ESP,DF,21.0,31.0,22,2124.0,23.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,2.1,2.8,42.0,100.0,105.0,0.0,0.08,0.08,0.0,0.08,0.03,0.09,0.12,0.03,0.12,Matches,Osasuna,
7,Ante Budimir,hr CRO,FW,31.0,31.0,22,1798.0,20.0,8.0,0.0,8.0,8.0,0.0,0.0,5.0,0.0,7.6,7.6,0.7,8.3,23.0,23.0,98.0,0.4,0.0,0.4,0.4,0.4,0.38,0.03,0.41,0.38,0.41,Matches,Osasuna,
8,Juan Cruz Armada,es ESP,DF,30.0,27.0,21,2062.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,1.0,1.2,15.0,68.0,55.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,Osasuna,
9,Aitor Fernández,es ESP,GK,31.0,21.0,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,
10,Aridane Hernández,es ESP,DF,33.0,23.0,20,1793.0,19.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,6.0,47.0,0.0,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05,Matches,Osasuna,
11,Unai García,es ESP,DF,30.0,21.0,20,1713.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,0.1,0.3,11.0,51.0,3.0,0.0,0.05,0.05,0.0,0.05,0.01,0.0,0.02,0.01,0.02,Matches,Osasuna,
12,Abde Ezzalzouli,ma MAR,"FW,MF",20.0,28.0,19,1504.0,16.7,4.0,2.0,6.0,4.0,0.0,0.0,4.0,2.0,2.7,2.7,1.9,4.6,93.0,44.0,136.0,0.24,0.12,0.36,0.24,0.36,0.16,0.11,0.27,0.16,0.27,Matches,Osasuna,
13,Sergio Herrera,es ESP,GK,29.0,17.0,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,
14,Kike Barja,es ESP,"FW,MF",25.0,27.0,15,1312.0,14.6,1.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,3.9,5.1,61.0,35.0,185.0,0.07,0.41,0.48,0.07,0.48,0.08,0.26,0.35,0.08,0.35,Matches,Osasuna,
15,Nacho Vidal,es ESP,DF,27.0,20.0,15,1247.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.6,1.2,20.0,47.0,52.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,Osasuna,
16,Rubén Peña,es ESP,"DF,MF",31.0,20.0,14,1277.0,14.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.2,1.2,1.0,2.2,32.0,61.0,59.0,0.0,0.07,0.07,0.0,0.07,0.08,0.07,0.15,0.08,0.15,Matches,Osasuna,
17,Pablo Ibáñez,es ESP,MF,23.0,25.0,12,1064.0,11.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.8,2.0,15.0,59.0,42.0,0.0,0.08,0.08,0.0,0.08,0.11,0.07,0.17,0.11,0.17,Matches,Osasuna,
18,Rubén García,es ESP,"FW,MF",29.0,29.0,11,1159.0,12.9,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.8,1.8,2.0,3.8,16.0,40.0,92.0,0.16,0.16,0.31,0.16,0.31,0.14,0.15,0.29,0.14,0.29,Matches,Osasuna,
19,Darko Brašanac,rs SRB,MF,30.0,25.0,9,1041.0,11.6,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.2,1.2,0.6,1.8,18.0,49.0,36.0,0.09,0.09,0.17,0.09,0.17,0.1,0.05,0.15,0.1,0.15,Matches,Osasuna,
20,Kiké,es ESP,FW,32.0,35.0,7,1021.0,11.3,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,4.4,3.6,1.1,4.7,16.0,15.0,58.0,0.18,0.0,0.18,0.09,0.09,0.39,0.1,0.48,0.32,0.41,Matches,Osasuna,
21,Diego Moreno,es ESP,DF,21.0,11.0,7,638.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,9.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,Osasuna,
22,Iker Muñoz,es ESP,MF,19.0,8.0,2,254.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Osasuna,
23,Iker Benito,es ESP,"FW,MF",19.0,4.0,2,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,9.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,Osasuna,
24,Jorge Herrando,es ESP,DF,21.0,1.0,1,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Osasuna,
25,Roberto Torres,es ESP,"FW,MF",33.0,2.0,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.13,0.0,2.13,Matches,Osasuna,
26,Javi Martínez,es ESP,MF,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,
27,Juan Pérez,es ESP,GK,26.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,
28,Yoel Ramírez,es ESP,GK,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,
29,Dario Ramos,es ESP,GK,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,
30,Pablo Valencia,es ESP,GK,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Osasuna,
31,Squad Total,,,27.5,38.0,418,3420.0,38.0,36.0,30.0,66.0,32.0,4.0,5.0,93.0,7.0,39.8,35.9,28.4,64.3,545.0,1356.0,1338.0,0.95,0.79,1.74,0.84,1.63,1.05,0.75,1.8,0.94,1.69,,Osasuna,
32,Opponent Total,,,27.4,38.0,418,3420.0,38.0,40.0,29.0,69.0,39.0,1.0,4.0,81.0,9.0,45.7,42.5,34.8,77.3,680.0,1371.0,1357.0,1.05,0.76,1.82,1.03,1.79,1.2,0.92,2.12,1.12,2.03,,Osasuna,
0,Guido Rodríguez,ar ARG,MF,28.0,,33,2872.0,31.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,0.3,1.6,11.0,123.0,18.0,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,Matches,RB,34.0
1,William Carvalho,pt POR,MF,30.0,,31,2438.0,27.1,3.0,1.0,4.0,3.0,0.0,0.0,6.0,1.0,3.1,3.1,1.6,4.7,46.0,203.0,52.0,0.11,0.04,0.15,0.11,0.15,0.11,0.06,0.17,0.11,0.17,Matches,RB,33.0
2,Germán Pezzella,ar ARG,DF,31.0,,29,2511.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.9,0.9,0.2,1.1,8.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,RB,31.0
3,Borja Iglesias,es ESP,FW,29.0,,29,2365.0,26.3,15.0,3.0,18.0,10.0,5.0,6.0,2.0,1.0,14.9,10.2,2.8,13.0,20.0,33.0,147.0,0.57,0.11,0.68,0.38,0.49,0.57,0.11,0.67,0.39,0.49,Matches,RB,35.0
4,Sergio Canales,es ESP,"FW,MF",31.0,,28,2402.0,26.7,4.0,3.0,7.0,3.0,1.0,1.0,4.0,2.0,4.3,3.5,5.6,9.1,82.0,143.0,150.0,0.15,0.11,0.26,0.11,0.22,0.16,0.21,0.37,0.13,0.34,Matches,RB,31.0
5,Rui Silva,pt POR,GK,28.0,,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB,26.0
6,Luiz Felipe,it ITA,DF,25.0,,22,1763.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.2,0.2,0.3,0.5,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,RB,23.0
7,Luiz Henrique,br BRA,FW,21.0,,21,1807.0,20.1,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,2.9,2.9,2.9,5.8,61.0,26.0,137.0,0.05,0.15,0.2,0.05,0.2,0.15,0.14,0.29,0.15,0.29,Matches,RB,33.0
8,Youssouf Sabaly,sn SEN,DF,29.0,,19,1680.0,18.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.7,1.2,41.0,72.0,64.0,0.05,0.05,0.11,0.05,0.11,0.02,0.04,0.06,0.02,0.06,Matches,RB,23.0
9,Rodri,es ESP,"FW,MF",22.0,,19,1601.0,17.8,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.4,1.4,2.2,3.6,57.0,102.0,104.0,0.11,0.17,0.28,0.11,0.28,0.08,0.12,0.2,0.08,0.2,Matches,RB,30.0
10,Édgar González,es ESP,DF,25.0,,18,1772.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.2,1.2,0.8,2.0,7.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1,Matches,RB,25.0
11,Ayoze Pérez,es ESP,"FW,MF",29.0,,17,1386.0,15.4,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,4.6,4.6,2.0,6.6,51.0,39.0,102.0,0.19,0.06,0.26,0.19,0.26,0.3,0.13,0.43,0.3,0.43,Matches,RB,19.0
12,Juan Miranda,es ESP,DF,22.0,,16,1472.0,16.4,3.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,2.4,2.4,2.9,5.3,26.0,73.0,87.0,0.18,0.12,0.31,0.18,0.31,0.14,0.18,0.32,0.14,0.32,Matches,RB,21.0
13,Andrés Guardado,mx MEX,MF,35.0,,16,1373.0,15.3,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.3,0.3,1.1,1.4,14.0,72.0,13.0,0.07,0.07,0.13,0.07,0.13,0.02,0.07,0.09,0.02,0.09,Matches,RB,26.0
14,Aitor Ruibal,es ESP,"DF,FW",26.0,,15,1454.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.8,0.8,2.1,3.0,38.0,62.0,70.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.18,0.05,0.18,Matches,RB,26.0
15,Álex Moreno,es ESP,DF,29.0,,15,1350.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,1.5,2.7,49.0,44.0,76.0,0.0,0.2,0.2,0.0,0.2,0.08,0.1,0.18,0.08,0.18,Matches,RB,15.0
16,Claudio Bravo,cl CHI,GK,39.0,,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB,12.0
17,Nabil Fekir,fr FRA,MF,29.0,,12,961.0,10.7,2.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,2.4,1.6,2.7,4.4,42.0,41.0,76.0,0.19,0.19,0.37,0.09,0.28,0.23,0.26,0.48,0.15,0.41,Matches,RB,15.0
18,Juanmi,es ESP,FW,29.0,,9,925.0,10.3,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,3.7,3.7,0.9,4.5,10.0,15.0,37.0,0.39,0.0,0.39,0.39,0.39,0.36,0.08,0.44,0.36,0.44,Matches,RB,22.0
19,Abner,br BRA,DF,22.0,,7,607.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.7,1.7,0.1,1.8,8.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.27,0.25,0.27,Matches,RB,13.0
20,Willian José,br BRA,FW,30.0,,6,731.0,8.1,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.9,2.2,1.3,3.5,6.0,14.0,27.0,0.25,0.12,0.37,0.12,0.25,0.36,0.17,0.53,0.27,0.43,Matches,RB,28.0
21,Martín Montoya,es ESP,DF,31.0,,6,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,6.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.15,0.01,0.15,Matches,RB,6.0
22,Víctor Ruiz,es ESP,DF,33.0,,5,560.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,RB,10.0
23,Paul Akouokou,ci CIV,"MF,DF",24.0,,3,447.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,RB,12.0
24,Joaquín,es ESP,"MF,FW",41.0,,2,496.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.8,2.5,23.0,26.0,37.0,0.0,0.36,0.36,0.0,0.36,0.13,0.33,0.46,0.13,0.46,Matches,RB,22.0
